block1,block2,block3,block4,block5,block6,block7,total_compute_time,total_comm_time,total_inference_time
C,E2,E2,E3,E2,C,E3,0.2138,1.7977799680000004,2.0115799680000004
C,E2,E2,E3,E2,C,C,0.21364999999999998,1.7645031680000003,1.9781531680000002
C,E2,E2,E3,E3,E1,E1,0.24656666666666666,1.653418752,1.8999854186666667
C,E2,E2,E3,E3,E1,E2,0.2463,1.65445152,1.90075152
C,E2,E2,E3,E3,E1,E3,0.2463,1.655484288,1.901784288
C,E2,E2,E3,E3,E1,C,0.24614999999999998,1.6887610880000001,1.9349110880000002
C,E2,E2,E3,E3,E2,E1,0.22576666666666667,1.6526487040000002,1.8784153706666669
C,E2,E2,E3,E3,E2,E2,0.2255,1.6516159360000002,1.8771159360000003
C,E2,E2,E3,E3,E2,E3,0.2255,1.6526487040000002,1.8781487040000002
C,E2,E2,E3,E3,E2,C,0.22535,1.6859255040000003,1.9112755040000002
C,E2,E2,E3,E3,E3,E1,0.22576666666666667,1.651878656,1.8776453226666667
C,E2,E2,E3,E3,E3,E2,0.2255,1.650845888,1.8763458880000001
C,E2,E2,E3,E3,E3,E3,0.2255,1.6498131200000001,1.8753131200000002
C,E2,E2,E3,E3,E3,C,0.22535,1.68308992,1.90843992
C,E2,E2,E3,E3,C,E1,0.21406666666666666,1.7954370560000001,2.009503722666667
C,E2,E2,E3,E3,C,E2,0.2138,1.7944042880000002,2.008204288
C,E2,E2,E3,E3,C,E3,0.2138,1.79337152,2.00717152
C,E2,E2,E3,E3,C,C,0.21364999999999998,1.7600947200000001,1.97374472
C,E2,E2,E3,C,E1,E1,0.20351666666666665,1.954263552,2.157780218666667
C,E2,E2,E3,C,E1,E2,0.20325,1.95529632,2.15854632
C,E2,E2,E3,C,E1,E3,0.20325,1.956329088,2.159579088
C,E2,E2,E3,C,E1,C,0.20309999999999997,1.989605888,2.192705888
C,E2,E2,E3,C,E2,E1,0.18271666666666667,1.953493504,2.1362101706666667
C,E2,E2,E3,C,E2,E2,0.18245,1.9524607360000001,2.134910736
C,E2,E2,E3,C,E2,E3,0.18245,1.953493504,2.135943504
C,E2,E2,E3,C,E2,C,0.1823,1.9867703040000002,2.1690703040000003
C,E2,E2,E3,C,E3,E1,0.18271666666666667,1.952723456,2.1354401226666666
C,E2,E2,E3,C,E3,E2,0.18245,1.951690688,2.134140688
C,E2,E2,E3,C,E3,E3,0.18245,1.95065792,2.13310792
C,E2,E2,E3,C,E3,C,0.1823,1.9839347200000002,2.1662347200000003
C,E2,E2,E3,C,C,E1,0.17101666666666665,1.875718656,2.0467353226666667
C,E2,E2,E3,C,C,E2,0.17074999999999999,1.8746858880000001,2.045435888
C,E2,E2,E3,C,C,E3,0.17074999999999999,1.8736531200000002,2.04440312
C,E2,E2,E3,C,C,C,0.17059999999999997,1.84037632,2.01097632
C,E2,E2,C,E1,E1,E1,0.31124999999999997,2.196713984,2.507963984
C,E2,E2,C,E1,E1,E2,0.31098333333333333,2.197746752,2.508730085333333
C,E2,E2,C,E1,E1,E3,0.31098333333333333,2.19877952,2.509762853333333
C,E2,E2,C,E1,E1,C,0.3108333333333333,2.23205632,2.542889653333333
C,E2,E2,C,E1,E2,E1,0.29045,2.199549568,2.489999568
C,E2,E2,C,E1,E2,E2,0.29018333333333335,2.1985168,2.4887001333333334
C,E2,E2,C,E1,E2,E3,0.29018333333333335,2.199549568,2.4897329013333334
C,E2,E2,C,E1,E2,C,0.2900333333333333,2.232826368,2.522859701333333
C,E2,E2,C,E1,E3,E1,0.29045,2.202385152,2.492835152
C,E2,E2,C,E1,E3,E2,0.29018333333333335,2.201352384,2.4915357173333335
C,E2,E2,C,E1,E3,E3,0.29018333333333335,2.2003196160000003,2.4905029493333335
C,E2,E2,C,E1,E3,C,0.2900333333333333,2.233596416,2.5236297493333333
C,E2,E2,C,E1,C,E1,0.27875,2.345943552,2.624693552
C,E2,E2,C,E1,C,E2,0.27848333333333336,2.344910784,2.6233941173333335
C,E2,E2,C,E1,C,E3,0.27848333333333336,2.343878016,2.6223613493333335
C,E2,E2,C,E1,C,C,0.2783333333333333,2.3106012160000002,2.5889345493333336
C,E2,E2,C,E2,E1,E1,0.23471666666666666,2.1959111680000003,2.4306278346666668
C,E2,E2,C,E2,E1,E2,0.23445,2.1969439360000003,2.431393936
C,E2,E2,C,E2,E1,E3,0.23445,2.1979767040000002,2.432426704
C,E2,E2,C,E2,E1,C,0.23429999999999998,2.231253504,2.4655535040000003
C,E2,E2,C,E2,E2,E1,0.21391666666666667,2.19514112,2.4090577866666667
C,E2,E2,C,E2,E2,E2,0.21365,2.194108352,2.407758352
C,E2,E2,C,E2,E2,E3,0.21365,2.19514112,2.40879112
C,E2,E2,C,E2,E2,C,0.2135,2.22841792,2.44191792
C,E2,E2,C,E2,E3,E1,0.21391666666666667,2.1979767040000002,2.4118933706666668
C,E2,E2,C,E2,E3,E2,0.21365,2.1969439360000003,2.410593936
C,E2,E2,C,E2,E3,E3,0.21365,2.1959111680000003,2.409561168
C,E2,E2,C,E2,E3,C,0.2135,2.229187968,2.442687968
C,E2,E2,C,E2,C,E1,0.20221666666666666,2.341535104,2.543751770666667
C,E2,E2,C,E2,C,E2,0.20195,2.340502336,2.542452336
C,E2,E2,C,E2,C,E3,0.20195,2.339469568,2.5414195680000002
C,E2,E2,C,E2,C,C,0.20179999999999998,2.3061927680000003,2.5079927680000003
C,E2,E2,C,E3,E1,E1,0.23471666666666666,2.1951083520000005,2.429825018666667
C,E2,E2,C,E3,E1,E2,0.23445,2.1961411200000005,2.4305911200000003
C,E2,E2,C,E3,E1,E3,0.23445,2.1971738880000005,2.4316238880000003
C,E2,E2,C,E3,E1,C,0.23429999999999998,2.2304506880000003,2.4647506880000005
C,E2,E2,C,E3,E2,E1,0.21391666666666667,2.1943383040000004,2.408254970666667
C,E2,E2,C,E3,E2,E2,0.21365,2.1933055360000004,2.4069555360000003
C,E2,E2,C,E3,E2,E3,0.21365,2.1943383040000004,2.4079883040000003
C,E2,E2,C,E3,E2,C,0.2135,2.2276151040000003,2.441115104
C,E2,E2,C,E3,E3,E1,0.21391666666666667,2.1935682560000003,2.407484922666667
C,E2,E2,C,E3,E3,E2,0.21365,2.1925354880000003,2.406185488
C,E2,E2,C,E3,E3,E3,0.21365,2.1915027200000003,2.4051527200000002
C,E2,E2,C,E3,E3,C,0.2135,2.2247795200000002,2.43827952
C,E2,E2,C,E3,C,E1,0.20221666666666666,2.337126656,2.539343322666667
C,E2,E2,C,E3,C,E2,0.20195,2.336093888,2.5380438880000002
C,E2,E2,C,E3,C,E3,0.20195,2.33506112,2.5370111200000003
C,E2,E2,C,E3,C,C,0.20179999999999998,2.3017843200000003,2.5035843200000003
C,E2,E2,C,C,E1,E1,0.19166666666666668,2.1148267520000004,2.3064934186666672
C,E2,E2,C,C,E1,E2,0.19140000000000001,2.1158595200000003,2.3072595200000006
C,E2,E2,C,C,E1,E3,0.19140000000000001,2.1168922880000003,2.3082922880000005
C,E2,E2,C,C,E1,C,0.19125,2.150169088,2.3414190880000003
C,E2,E2,C,C,E2,E1,0.1708666666666667,2.1140567040000002,2.2849233706666667
C,E2,E2,C,C,E2,E2,0.17060000000000003,2.1130239360000003,2.283623936
C,E2,E2,C,C,E2,E3,0.17060000000000003,2.1140567040000002,2.284656704
C,E2,E2,C,C,E2,C,0.17045000000000002,2.147333504,2.3177835040000003
C,E2,E2,C,C,E3,E1,0.1708666666666667,2.113286656,2.2841533226666666
C,E2,E2,C,C,E3,E2,0.17060000000000003,2.112253888,2.282853888
C,E2,E2,C,C,E3,E3,0.17060000000000003,2.11122112,2.28182112
C,E2,E2,C,C,E3,C,0.17045000000000002,2.14449792,2.3149479200000003
C,E2,E2,C,C,C,E1,0.15916666666666668,2.036281856,2.1954485226666667
C,E2,E2,C,C,C,E2,0.1589,2.035249088,2.194149088
C,E2,E2,C,C,C,E3,0.1589,2.03421632,2.19311632
C,E2,E2,C,C,C,C,0.15875,2.00093952,2.15968952
C,E2,E3,E1,E1,E1,E1,0.3441666666666666,1.6614469120000002,2.005613578666667
C,E2,E3,E1,E1,E1,E2,0.3439,1.6624796800000001,2.00637968
C,E2,E3,E1,E1,E1,E3,0.3439,1.663512448,2.007412448
C,E2,E3,E1,E1,E1,C,0.34374999999999994,1.6967892480000002,2.040539248
C,E2,E3,E1,E1,E2,E1,0.32336666666666664,1.6642824960000002,1.9876491626666668
C,E2,E3,E1,E1,E2,E2,0.3231,1.6632497280000003,1.9863497280000002
C,E2,E3,E1,E1,E2,E3,0.3231,1.6642824960000002,1.9873824960000002
C,E2,E3,E1,E1,E2,C,0.32294999999999996,1.6975592960000003,2.020509296
C,E2,E3,E1,E1,E3,E1,0.32336666666666664,1.66711808,1.9904847466666666
C,E2,E3,E1,E1,E3,E2,0.3231,1.666085312,1.989185312
C,E2,E3,E1,E1,E3,E3,0.3231,1.6650525440000001,1.988152544
C,E2,E3,E1,E1,E3,C,0.32294999999999996,1.6983293440000002,2.0212793440000003
C,E2,E3,E1,E1,C,E1,0.31166666666666665,1.8106764800000001,2.1223431466666667
C,E2,E3,E1,E1,C,E2,0.3114,1.8096437120000002,2.121043712
C,E2,E3,E1,E1,C,E3,0.3114,1.8086109440000002,2.120010944
C,E2,E3,E1,E1,C,C,0.31124999999999997,1.7753341440000001,2.086584144
C,E2,E3,E1,E2,E1,E1,0.2676333333333333,1.6658553600000003,1.9334886933333335
C,E2,E3,E1,E2,E1,E2,0.26736666666666664,1.6668881280000003,1.9342547946666668
C,E2,E3,E1,E2,E1,E3,0.26736666666666664,1.6679208960000003,1.9352875626666668
C,E2,E3,E1,E2,E1,C,0.2672166666666666,1.7011976960000004,1.968414362666667
C,E2,E3,E1,E2,E2,E1,0.24683333333333332,1.6650853120000002,1.9119186453333334
C,E2,E3,E1,E2,E2,E2,0.24656666666666666,1.6640525440000002,1.9106192106666668
C,E2,E3,E1,E2,E2,E3,0.24656666666666666,1.6650853120000002,1.9116519786666668
C,E2,E3,E1,E2,E2,C,0.24641666666666664,1.6983621120000003,1.944778778666667
C,E2,E3,E1,E2,E3,E1,0.24683333333333332,1.6679208960000003,1.9147542293333335
C,E2,E3,E1,E2,E3,E2,0.24656666666666666,1.6668881280000003,1.913454794666667
C,E2,E3,E1,E2,E3,E3,0.24656666666666666,1.6658553600000003,1.912422026666667
C,E2,E3,E1,E2,E3,C,0.24641666666666664,1.6991321600000004,1.9455488266666672
C,E2,E3,E1,E2,C,E1,0.2351333333333333,1.8114792960000003,2.0466126293333335
C,E2,E3,E1,E2,C,E2,0.23486666666666664,1.8104465280000004,2.045313194666667
C,E2,E3,E1,E2,C,E3,0.23486666666666664,1.8094137600000004,2.044280426666667
C,E2,E3,E1,E2,C,C,0.23471666666666663,1.7761369600000003,2.010853626666667
C,E2,E3,E1,E3,E1,E1,0.2676333333333333,1.670263808,1.9378971413333335
C,E2,E3,E1,E3,E1,E2,0.26736666666666664,1.671296576,1.9386632426666668
C,E2,E3,E1,E3,E1,E3,0.26736666666666664,1.672329344,1.9396960106666667
C,E2,E3,E1,E3,E1,C,0.2672166666666666,1.705606144,1.9728228106666668
C,E2,E3,E1,E3,E2,E1,0.24683333333333332,1.6694937600000002,1.9163270933333334
C,E2,E3,E1,E3,E2,E2,0.24656666666666666,1.6684609920000002,1.9150276586666668
C,E2,E3,E1,E3,E2,E3,0.24656666666666666,1.6694937600000002,1.9160604266666668
C,E2,E3,E1,E3,E2,C,0.24641666666666664,1.7027705600000003,1.949187226666667
C,E2,E3,E1,E3,E3,E1,0.24683333333333332,1.668723712,1.9155570453333333
C,E2,E3,E1,E3,E3,E2,0.24656666666666666,1.667690944,1.9142576106666667
C,E2,E3,E1,E3,E3,E3,0.24656666666666666,1.666658176,1.9132248426666667
C,E2,E3,E1,E3,E3,C,0.24641666666666664,1.6999349760000002,1.946351642666667
C,E2,E3,E1,E3,C,E1,0.2351333333333333,1.8122821120000001,2.0474154453333333
C,E2,E3,E1,E3,C,E2,0.23486666666666664,1.8112493440000001,2.0461160106666667
C,E2,E3,E1,E3,C,E3,0.23486666666666664,1.8102165760000002,2.0450832426666667
C,E2,E3,E1,E3,C,C,0.23471666666666663,1.776939776,2.0116564426666668
C,E2,E3,E1,C,E1,E1,0.22458333333333333,1.971108608,2.195691941333333
C,E2,E3,E1,C,E1,E2,0.22431666666666666,1.972141376,2.1964580426666664
C,E2,E3,E1,C,E1,E3,0.22431666666666666,1.973174144,2.1974908106666664
C,E2,E3,E1,C,E1,C,0.22416666666666665,2.006450944,2.2306176106666666
C,E2,E3,E1,C,E2,E1,0.20378333333333334,1.97033856,2.1741218933333335
C,E2,E3,E1,C,E2,E2,0.20351666666666668,1.969305792,2.172822458666667
C,E2,E3,E1,C,E2,E3,0.20351666666666668,1.97033856,2.173855226666667
C,E2,E3,E1,C,E2,C,0.20336666666666667,2.00361536,2.2069820266666667
C,E2,E3,E1,C,E3,E1,0.20378333333333334,1.969568512,2.1733518453333334
C,E2,E3,E1,C,E3,E2,0.20351666666666668,1.968535744,2.1720524106666668
C,E2,E3,E1,C,E3,E3,0.20351666666666668,1.967502976,2.171019642666667
C,E2,E3,E1,C,E3,C,0.20336666666666667,2.000779776,2.2041464426666666
C,E2,E3,E1,C,C,E1,0.19208333333333333,1.892563712,2.0846470453333334
C,E2,E3,E1,C,C,E2,0.19181666666666666,1.891530944,2.083347610666667
C,E2,E3,E1,C,C,E3,0.19181666666666666,1.890498176,2.0823148426666664
C,E2,E3,E1,C,C,C,0.19166666666666665,1.857221376,2.0488880426666665
C,E2,E3,E2,E1,E1,E1,0.32309999999999994,1.6598412800000002,1.9829412800000001
C,E2,E3,E2,E1,E1,E2,0.3228333333333333,1.6608740480000002,1.9837073813333335
C,E2,E3,E2,E1,E1,E3,0.3228333333333333,1.6619068160000001,1.9847401493333334
C,E2,E3,E2,E1,E1,C,0.32268333333333327,1.6951836160000002,2.0178669493333334
C,E2,E3,E2,E1,E2,E1,0.30229999999999996,1.6626768640000003,1.9649768640000003
C,E2,E3,E2,E1,E2,E2,0.3020333333333333,1.6616440960000003,1.9636774293333337
C,E2,E3,E2,E1,E2,E3,0.3020333333333333,1.6626768640000003,1.9647101973333336
C,E2,E3,E2,E1,E2,C,0.3018833333333333,1.6959536640000004,1.9978369973333336
C,E2,E3,E2,E1,E3,E1,0.30229999999999996,1.665512448,1.967812448
C,E2,E3,E2,E1,E3,E2,0.3020333333333333,1.6644796800000001,1.9665130133333335
C,E2,E3,E2,E1,E3,E3,0.3020333333333333,1.6634469120000002,1.9654802453333335
C,E2,E3,E2,E1,E3,C,0.3018833333333333,1.6967237120000003,1.9986070453333336
C,E2,E3,E2,E1,C,E1,0.29059999999999997,1.8090708480000002,2.099670848
C,E2,E3,E2,E1,C,E2,0.29033333333333333,1.8080380800000002,2.0983714133333335
C,E2,E3,E2,E1,C,E3,0.29033333333333333,1.8070053120000003,2.0973386453333336
C,E2,E3,E2,E1,C,C,0.2901833333333333,1.7737285120000001,2.0639118453333336
C,E2,E3,E2,E2,E1,E1,0.24656666666666666,1.6590384640000002,1.9056051306666668
C,E2,E3,E2,E2,E1,E2,0.2463,1.6600712320000002,1.9063712320000001
C,E2,E3,E2,E2,E1,E3,0.2463,1.6611040000000001,1.907404
C,E2,E3,E2,E2,E1,C,0.24614999999999998,1.6943808000000002,1.9405308000000003
C,E2,E3,E2,E2,E2,E1,0.22576666666666667,1.658268416,1.8840350826666667
C,E2,E3,E2,E2,E2,E2,0.2255,1.6572356480000001,1.8827356480000002
C,E2,E3,E2,E2,E2,E3,0.2255,1.658268416,1.8837684160000001
C,E2,E3,E2,E2,E2,C,0.22535,1.6915452160000002,1.9168952160000001
C,E2,E3,E2,E2,E3,E1,0.22576666666666667,1.6611040000000001,1.8868706666666668
C,E2,E3,E2,E2,E3,E2,0.2255,1.6600712320000002,1.8855712320000002
C,E2,E3,E2,E2,E3,E3,0.2255,1.6590384640000002,1.8845384640000002
C,E2,E3,E2,E2,E3,C,0.22535,1.6923152640000003,1.9176652640000003
C,E2,E3,E2,E2,C,E1,0.21406666666666666,1.8046624000000002,2.018729066666667
C,E2,E3,E2,E2,C,E2,0.2138,1.8036296320000003,2.0174296320000003
C,E2,E3,E2,E2,C,E3,0.2138,1.8025968640000003,2.0163968640000003
C,E2,E3,E2,E2,C,C,0.21364999999999998,1.7693200640000002,1.982970064
C,E2,E3,E2,E3,E1,E1,0.24656666666666666,1.6634469120000002,1.9100135786666668
C,E2,E3,E2,E3,E1,E2,0.2463,1.6644796800000001,1.91077968
C,E2,E3,E2,E3,E1,E3,0.2463,1.665512448,1.911812448
C,E2,E3,E2,E3,E1,C,0.24614999999999998,1.6987892480000002,1.9449392480000003
C,E2,E3,E2,E3,E2,E1,0.22576666666666667,1.6626768640000003,1.888443530666667
C,E2,E3,E2,E3,E2,E2,0.2255,1.6616440960000003,1.8871440960000003
C,E2,E3,E2,E3,E2,E3,0.2255,1.6626768640000003,1.8881768640000003
C,E2,E3,E2,E3,E2,C,0.22535,1.6959536640000004,1.9213036640000003
C,E2,E3,E2,E3,E3,E1,0.22576666666666667,1.6619068160000001,1.8876734826666668
C,E2,E3,E2,E3,E3,E2,0.2255,1.6608740480000002,1.8863740480000002
C,E2,E3,E2,E3,E3,E3,0.2255,1.6598412800000002,1.8853412800000002
C,E2,E3,E2,E3,E3,C,0.22535,1.69311808,1.91846808
C,E2,E3,E2,E3,C,E1,0.21406666666666666,1.8054652160000002,2.019531882666667
C,E2,E3,E2,E3,C,E2,0.2138,1.8044324480000002,2.018232448
C,E2,E3,E2,E3,C,E3,0.2138,1.80339968,2.01719968
C,E2,E3,E2,E3,C,C,0.21364999999999998,1.7701228800000002,1.98377288
C,E2,E3,E2,C,E1,E1,0.20351666666666665,1.964291712,2.167808378666667
C,E2,E3,E2,C,E1,E2,0.20325,1.96532448,2.16857448
C,E2,E3,E2,C,E1,E3,0.20325,1.966357248,2.169607248
C,E2,E3,E2,C,E1,C,0.20309999999999997,1.999634048,2.202734048
C,E2,E3,E2,C,E2,E1,0.18271666666666667,1.9635216640000002,2.146238330666667
C,E2,E3,E2,C,E2,E2,0.18245,1.9624888960000002,2.144938896
C,E2,E3,E2,C,E2,E3,0.18245,1.9635216640000002,2.145971664
C,E2,E3,E2,C,E2,C,0.1823,1.9967984640000003,2.1790984640000004
C,E2,E3,E2,C,E3,E1,0.18271666666666667,1.962751616,2.1454682826666667
C,E2,E3,E2,C,E3,E2,0.18245,1.961718848,2.144168848
C,E2,E3,E2,C,E3,E3,0.18245,1.96068608,2.14313608
C,E2,E3,E2,C,E3,C,0.1823,1.9939628800000002,2.1762628800000003
C,E2,E3,E2,C,C,E1,0.17101666666666665,1.8857468160000002,2.0567634826666668
C,E2,E3,E2,C,C,E2,0.17074999999999999,1.8847140480000002,2.055464048
C,E2,E3,E2,C,C,E3,0.17074999999999999,1.8836812800000002,2.05443128
C,E2,E3,E2,C,C,C,0.17059999999999997,1.8504044800000001,2.02100448
C,E2,E3,E3,E1,E1,E1,0.32309999999999994,1.658235648,1.981335648
C,E2,E3,E3,E1,E1,E2,0.3228333333333333,1.659268416,1.9821017493333333
C,E2,E3,E3,E1,E1,E3,0.3228333333333333,1.660301184,1.9831345173333332
C,E2,E3,E3,E1,E1,C,0.32268333333333327,1.693577984,2.0162613173333335
C,E2,E3,E3,E1,E2,E1,0.30229999999999996,1.661071232,1.963371232
C,E2,E3,E3,E1,E2,E2,0.3020333333333333,1.660038464,1.9620717973333335
C,E2,E3,E3,E1,E2,E3,0.3020333333333333,1.661071232,1.9631045653333334
C,E2,E3,E3,E1,E2,C,0.3018833333333333,1.6943480320000002,1.9962313653333335
C,E2,E3,E3,E1,E3,E1,0.30229999999999996,1.663906816,1.966206816
C,E2,E3,E3,E1,E3,E2,0.3020333333333333,1.662874048,1.9649073813333333
C,E2,E3,E3,E1,E3,E3,0.3020333333333333,1.66184128,1.9638746133333334
C,E2,E3,E3,E1,E3,C,0.3018833333333333,1.6951180799999999,1.9970014133333331
C,E2,E3,E3,E1,C,E1,0.29059999999999997,1.807465216,2.098065216
C,E2,E3,E3,E1,C,E2,0.29033333333333333,1.806432448,2.0967657813333336
C,E2,E3,E3,E1,C,E3,0.29033333333333333,1.8053996799999998,2.095733013333333
C,E2,E3,E3,E1,C,C,0.2901833333333333,1.77212288,2.062306213333333
C,E2,E3,E3,E2,E1,E1,0.24656666666666666,1.6574328320000002,1.9039994986666668
C,E2,E3,E3,E2,E1,E2,0.2463,1.6584656000000002,1.9047656000000002
C,E2,E3,E3,E2,E1,E3,0.2463,1.6594983680000002,1.9057983680000001
C,E2,E3,E3,E2,E1,C,0.24614999999999998,1.6927751680000003,1.9389251680000004
C,E2,E3,E3,E2,E2,E1,0.22576666666666667,1.656662784,1.8824294506666668
C,E2,E3,E3,E2,E2,E2,0.2255,1.6556300160000001,1.8811300160000002
C,E2,E3,E3,E2,E2,E3,0.2255,1.656662784,1.8821627840000001
C,E2,E3,E3,E2,E2,C,0.22535,1.6899395840000002,1.9152895840000002
C,E2,E3,E3,E2,E3,E1,0.22576666666666667,1.6594983680000002,1.8852650346666668
C,E2,E3,E3,E2,E3,E2,0.2255,1.6584656000000002,1.8839656000000002
C,E2,E3,E3,E2,E3,E3,0.2255,1.6574328320000002,1.8829328320000003
C,E2,E3,E3,E2,E3,C,0.22535,1.6907096320000004,1.9160596320000003
C,E2,E3,E3,E2,C,E1,0.21406666666666666,1.8030567680000003,2.017123434666667
C,E2,E3,E3,E2,C,E2,0.2138,1.8020240000000003,2.0158240000000003
C,E2,E3,E3,E2,C,E3,0.2138,1.8009912320000003,2.0147912320000003
C,E2,E3,E3,E2,C,C,0.21364999999999998,1.7677144320000002,1.9813644320000001
C,E2,E3,E3,E3,E1,E1,0.24656666666666666,1.656630016,1.9031966826666666
C,E2,E3,E3,E3,E1,E2,0.2463,1.657662784,1.903962784
C,E2,E3,E3,E3,E1,E3,0.2463,1.658695552,1.904995552
C,E2,E3,E3,E3,E1,C,0.24614999999999998,1.691972352,1.9381223520000002
C,E2,E3,E3,E3,E2,E1,0.22576666666666667,1.6558599680000001,1.8816266346666668
C,E2,E3,E3,E3,E2,E2,0.2255,1.6548272000000002,1.8803272000000002
C,E2,E3,E3,E3,E2,E3,0.2255,1.6558599680000001,1.8813599680000002
C,E2,E3,E3,E3,E2,C,0.22535,1.6891367680000002,1.9144867680000002
C,E2,E3,E3,E3,E3,E1,0.22576666666666667,1.65508992,1.8808565866666667
C,E2,E3,E3,E3,E3,E2,0.2255,1.654057152,1.879557152
C,E2,E3,E3,E3,E3,E3,0.2255,1.653024384,1.878524384
C,E2,E3,E3,E3,E3,C,0.22535,1.686301184,1.911651184
C,E2,E3,E3,E3,C,E1,0.21406666666666666,1.79864832,2.012714986666667
C,E2,E3,E3,E3,C,E2,0.2138,1.7976155520000001,2.011415552
C,E2,E3,E3,E3,C,E3,0.2138,1.796582784,2.010382784
C,E2,E3,E3,E3,C,C,0.21364999999999998,1.763305984,1.976955984
C,E2,E3,E3,C,E1,E1,0.20351666666666665,1.957474816,2.1609914826666667
C,E2,E3,E3,C,E1,E2,0.20325,1.958507584,2.161757584
C,E2,E3,E3,C,E1,E3,0.20325,1.9595403519999999,2.162790352
C,E2,E3,E3,C,E1,C,0.20309999999999997,1.992817152,2.195917152
C,E2,E3,E3,C,E2,E1,0.18271666666666667,1.956704768,2.1394214346666667
C,E2,E3,E3,C,E2,E2,0.18245,1.955672,2.138122
C,E2,E3,E3,C,E2,E3,0.18245,1.956704768,2.139154768
C,E2,E3,E3,C,E2,C,0.1823,1.9899815680000001,2.1722815680000003
C,E2,E3,E3,C,E3,E1,0.18271666666666667,1.95593472,2.1386513866666665
C,E2,E3,E3,C,E3,E2,0.18245,1.954901952,2.137351952
C,E2,E3,E3,C,E3,E3,0.18245,1.953869184,2.136319184
C,E2,E3,E3,C,E3,C,0.1823,1.987145984,2.169445984
C,E2,E3,E3,C,C,E1,0.17101666666666665,1.87892992,2.0499465866666666
C,E2,E3,E3,C,C,E2,0.17074999999999999,1.877897152,2.048647152
C,E2,E3,E3,C,C,E3,0.17074999999999999,1.876864384,2.047614384
C,E2,E3,E3,C,C,C,0.17059999999999997,1.843587584,2.014187584
C,E2,E3,C,E1,E1,E1,0.31124999999999997,2.199925248,2.511175248
C,E2,E3,C,E1,E1,E2,0.31098333333333333,2.200958016,2.511941349333333
C,E2,E3,C,E1,E1,E3,0.31098333333333333,2.201990784,2.512974117333333
C,E2,E3,C,E1,E1,C,0.3108333333333333,2.235267584,2.546100917333333
C,E2,E3,C,E1,E2,E1,0.29045,2.202760832,2.493210832
C,E2,E3,C,E1,E2,E2,0.29018333333333335,2.201728064,2.4919113973333333
C,E2,E3,C,E1,E2,E3,0.29018333333333335,2.202760832,2.4929441653333333
C,E2,E3,C,E1,E2,C,0.2900333333333333,2.236037632,2.526070965333333
C,E2,E3,C,E1,E3,E1,0.29045,2.205596416,2.496046416
C,E2,E3,C,E1,E3,E2,0.29018333333333335,2.204563648,2.4947469813333334
C,E2,E3,C,E1,E3,E3,0.29018333333333335,2.20353088,2.4937142133333334
C,E2,E3,C,E1,E3,C,0.2900333333333333,2.23680768,2.526841013333333
C,E2,E3,C,E1,C,E1,0.27875,2.349154816,2.627904816
C,E2,E3,C,E1,C,E2,0.27848333333333336,2.348122048,2.6266053813333334
C,E2,E3,C,E1,C,E3,0.27848333333333336,2.34708928,2.6255726133333335
C,E2,E3,C,E1,C,C,0.2783333333333333,2.31381248,2.5921458133333335
C,E2,E3,C,E2,E1,E1,0.23471666666666666,2.1991224320000002,2.4338390986666667
C,E2,E3,C,E2,E1,E2,0.23445,2.2001552,2.4346052
C,E2,E3,C,E2,E1,E3,0.23445,2.201187968,2.435637968
C,E2,E3,C,E2,E1,C,0.23429999999999998,2.234464768,2.468764768
C,E2,E3,C,E2,E2,E1,0.21391666666666667,2.198352384,2.4122690506666666
C,E2,E3,C,E2,E2,E2,0.21365,2.197319616,2.410969616
C,E2,E3,C,E2,E2,E3,0.21365,2.198352384,2.412002384
C,E2,E3,C,E2,E2,C,0.2135,2.231629184,2.445129184
C,E2,E3,C,E2,E3,E1,0.21391666666666667,2.201187968,2.4151046346666667
C,E2,E3,C,E2,E3,E2,0.21365,2.2001552,2.4138052
C,E2,E3,C,E2,E3,E3,0.21365,2.1991224320000002,2.412772432
C,E2,E3,C,E2,E3,C,0.2135,2.232399232,2.445899232
C,E2,E3,C,E2,C,E1,0.20221666666666666,2.344746368,2.5469630346666667
C,E2,E3,C,E2,C,E2,0.20195,2.3437136,2.5456636
C,E2,E3,C,E2,C,E3,0.20195,2.342680832,2.544630832
C,E2,E3,C,E2,C,C,0.20179999999999998,2.309404032,2.511204032
C,E2,E3,C,E3,E1,E1,0.23471666666666666,2.1983196160000005,2.433036282666667
C,E2,E3,C,E3,E1,E2,0.23445,2.1993523840000004,2.4338023840000003
C,E2,E3,C,E3,E1,E3,0.23445,2.2003851520000004,2.4348351520000002
C,E2,E3,C,E3,E1,C,0.23429999999999998,2.2336619520000003,2.4679619520000005
C,E2,E3,C,E3,E2,E1,0.21391666666666667,2.1975495680000003,2.411466234666667
C,E2,E3,C,E3,E2,E2,0.21365,2.1965168000000004,2.4101668000000003
C,E2,E3,C,E3,E2,E3,0.21365,2.1975495680000003,2.4111995680000002
C,E2,E3,C,E3,E2,C,0.2135,2.2308263680000002,2.444326368
C,E2,E3,C,E3,E3,E1,0.21391666666666667,2.19677952,2.4106961866666667
C,E2,E3,C,E3,E3,E2,0.21365,2.1957467520000002,2.409396752
C,E2,E3,C,E3,E3,E3,0.21365,2.1947139840000003,2.408363984
C,E2,E3,C,E3,E3,C,0.2135,2.227990784,2.441490784
